"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","KA1","MA1","REM","EQD"
"07016099999","2010-08-14T05:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0132,1","+0124,1","99999,9","01,0000,2,1",,,,"99999,9,10053,1","SYN058AAXX  14054 07016 36/// ///// 10132 20124 30053 333 60005;",
"07016099999","2010-08-14T06:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0134,1","+0128,1","99999,9","03,0002,9,1","12,0005,9,1","24,0008,9,1","999,N,+0128,1","99999,9,10052,1","SYN086AAXX  14064 07016 06/// ///// 10134 20128 30052 69962 333 20128 69927 70008 555 60005;",
"07016099999","2010-08-14T07:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0137,1","+0131,1","99999,9","01,0000,2,1",,,,"99999,9,10052,1","SYN058AAXX  14074 07016 36/// ///// 10137 20131 30052 333 60005;",
"07016099999","2010-08-14T08:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0143,1","+0132,1","99999,9","01,0008,9,1",,,,"99999,9,10050,1","SYN058AAXX  14084 07016 26/// ///// 10143 20132 30050 333 69985;",
"07016099999","2010-08-14T09:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0146,1","+0131,1","99999,9","03,0008,9,1",,,,"99999,9,10049,1","SYN068AAXX  14094 07016 26/// ///// 10146 20131 30049 333 69987 555 60005;",
"07016099999","2010-08-14T10:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0150,1","+0134,1","99999,9","01,0000,2,1",,,,"99999,9,10050,1","SYN058AAXX  14104 07016 36/// ///// 10150 20134 30050 333 60005;",
"07016099999","2010-08-14T11:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0166,1","+0129,1","99999,9","01,0000,2,1",,,,"99999,9,10048,1","SYN058AAXX  14114 07016 36/// ///// 10166 20129 30048 333 60005;",
"07016099999","2010-08-14T12:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0165,1","+0128,1","99999,9","06,0008,9,1",,,,"99999,9,10049,1","SYN054AAXX  14124 07016 16/// ///// 10165 20128 30049 69981;",
"07016099999","2010-08-14T13:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0160,1","+0129,1","99999,9","01,0000,2,1",,,,"99999,9,10048,1","SYN058AAXX  14134 07016 36/// ///// 10160 20129 30048 333 60005;",
"07016099999","2010-08-14T14:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0149,1","+0138,1","99999,9","01,0010,9,1",,,,"99999,9,10045,1","SYN058AAXX  14144 07016 26/// ///// 10149 20138 30045 333 60015;",
"07016099999","2010-08-14T15:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0155,1","+0132,1","99999,9","03,0010,9,1",,,,"99999,9,10046,1","SYN068AAXX  14154 07016 26/// ///// 10155 20132 30046 333 60017 555 60005;",
"07016099999","2010-08-14T16:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0171,1","+0126,1","99999,9","01,0000,2,1",,,,"99999,9,10043,1","SYN058AAXX  14164 07016 36/// ///// 10171 20126 30043 333 60005;",
"07016099999","2010-08-14T17:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0165,1","+0128,1","99999,9","01,0000,2,1",,,,"99999,9,10043,1","SYN058AAXX  14174 07016 36/// ///// 10165 20128 30043 333 60005;",
"07016099999","2010-08-14T18:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0158,1","+0131,1","99999,9","12,0020,9,1",,,"999,M,+0176,1","99999,9,10042,1","SYN074AAXX  14184 07016 16/// ///// 10158 20131 30042 60022 333 10176 555 60005;",
"07016099999","2010-08-14T19:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0153,1","+0128,1","99999,9","01,0000,2,1",,,,"99999,9,10041,1","SYN058AAXX  14194 07016 36/// ///// 10153 20128 30041 333 60005;",
"07016099999","2010-08-14T20:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0152,1","+0127,1","99999,9","01,0000,2,1",,,,"99999,9,10049,1","SYN058AAXX  14204 07016 36/// ///// 10152 20127 30049 333 60005;",
"07016099999","2010-08-14T21:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0158,1","+0135,1","99999,9","03,0000,9,1",,,,"99999,9,10052,1","SYN068AAXX  14214 07016 36/// ///// 10158 20135 30052 333 60007 555 60005;",
"07016099999","2010-08-14T22:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0161,1","+0136,1","99999,9","01,0000,2,1",,,,"99999,9,10052,1","SYN058AAXX  14224 07016 36/// ///// 10161 20136 30052 333 60005;",
"07016099999","2010-08-14T23:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0156,1","+0131,1","99999,9","01,0000,2,1",,,,"99999,9,10055,1","SYN058AAXX  14234 07016 36/// ///// 10156 20131 30055 333 60005;",
"07016099999","2010-08-15T00:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0154,1","+0136,1","99999,9",,,,,"99999,9,10057,1","SYN048AAXX  15004 07016 36/// ///// 10154 20136 30057;",
"07016099999","2010-08-15T01:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0162,1","+0139,1","99999,9","01,0000,2,1",,,,"99999,9,10054,1","SYN058AAXX  15014 07016 36/// ///// 10162 20139 30054 333 60005;",
"07016099999","2010-08-15T02:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0163,1","+0141,1","99999,9","01,0000,2,1",,,,"99999,9,10052,1","SYN058AAXX  15024 07016 36/// ///// 10163 20141 30052 333 60005;",
"07016099999","2010-08-15T03:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0166,1","+0153,1","99999,9","03,0000,9,1",,,,"99999,9,10050,1","SYN068AAXX  15034 07016 36/// ///// 10166 20153 30050 333 60007 555 60005;",
"07016099999","2010-08-15T04:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0167,1","+0157,1","99999,9","01,0000,2,1",,,,"99999,9,10050,1","SYN058AAXX  15044 07016 36/// ///// 10167 20157 30050 333 60005;",
"07016099999","2010-08-15T05:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0169,1","+0163,1","99999,9","01,0005,9,1",,,,"99999,9,10051,1","SYN058AAXX  15054 07016 26/// ///// 10169 20163 30051 333 69965;",
"07016099999","2010-08-15T06:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0170,1","+0165,1","99999,9","03,0040,9,1","12,0041,9,1","24,0056,9,1","999,N,+0151,1","99999,9,10048,1","SYN086AAXX  15064 07016 06/// ///// 10170 20165 30048 60042 333 20151 60047 70056 555 60035;",
"07016099999","2010-08-15T07:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0163,1","+0158,1","99999,9","01,0020,9,1",,,,"99999,9,10056,1","SYN058AAXX  15074 07016 26/// ///// 10163 20158 30056 333 60025;",
"07016099999","2010-08-15T08:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0172,1","+0167,1","99999,9","01,0000,2,1",,,,"99999,9,10057,1","SYN058AAXX  15084 07016 36/// ///// 10172 20167 30057 333 60005;",
"07016099999","2010-08-15T09:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0174,1","+0169,1","99999,9","03,0020,9,1",,,,"99999,9,10060,1","SYN068AAXX  15094 07016 26/// ///// 10174 20169 30060 333 60027 555 60005;",
"07016099999","2010-08-15T10:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0175,1","+0169,1","99999,9","01,0000,2,1",,,,"99999,9,10061,1","SYN058AAXX  15104 07016 36/// ///// 10175 20169 30061 333 60005;",
"07016099999","2010-08-15T11:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0174,1","+0164,1","99999,9","01,0000,2,1",,,,"99999,9,10064,1","SYN058AAXX  15114 07016 36/// ///// 10174 20164 30064 333 60005;",
"07016099999","2010-08-15T12:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0173,1","+0158,1","99999,9","06,0020,9,1",,,,"99999,9,10066,1","SYN054AAXX  15124 07016 16/// ///// 10173 20158 30066 60021;",
"07016099999","2010-08-15T13:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0174,1","+0147,1","99999,9","01,0000,2,1",,,,"99999,9,10068,1","SYN058AAXX  15134 07016 36/// ///// 10174 20147 30068 333 60005;",
"07016099999","2010-08-15T14:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0169,1","+0144,1","99999,9","01,0000,2,1",,,,"99999,9,10069,1","SYN058AAXX  15144 07016 36/// ///// 10169 20144 30069 333 60005;",
"07016099999","2010-08-15T15:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0172,1","+0154,1","99999,9","03,0002,9,1",,,,"99999,9,10070,1","SYN068AAXX  15154 07016 26/// ///// 10172 20154 30070 333 69927 555 69925;",
"07016099999","2010-08-15T16:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0165,1","+0149,1","99999,9","01,0000,2,1",,,,"99999,9,10071,1","SYN058AAXX  15164 07016 26/// ///// 10165 20149 30071 333 69925;",
"07016099999","2010-08-15T17:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0166,1","+0144,1","99999,9","01,0000,2,1",,,,"99999,9,10070,1","SYN058AAXX  15174 07016 26/// ///// 10166 20144 30070 333 69925;",
"07016099999","2010-08-15T18:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0168,1","+0141,1","99999,9","03,0004,9,1","12,0030,9,1",,"999,M,+0175,1","99999,9,10070,1","SYN080AAXX  15184 07016 06/// ///// 10168 20141 30070 60032 333 10175 69947 555 60005;",
"07016099999","2010-08-15T19:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0167,1","+0143,1","99999,9","01,0000,2,1",,,,"99999,9,10070,1","SYN058AAXX  15194 07016 36/// ///// 10167 20143 30070 333 60005;",
"07016099999","2010-08-15T20:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0166,1","+0144,1","99999,9","01,0000,2,1",,,,"99999,9,10073,1","SYN058AAXX  15204 07016 36/// ///// 10166 20144 30073 333 60005;",
"07016099999","2010-08-15T21:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0163,1","+0143,1","99999,9","03,0000,9,1",,,,"99999,9,10070,1","SYN068AAXX  15214 07016 36/// ///// 10163 20143 30070 333 60007 555 60005;",
"07016099999","2010-08-15T22:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0170,1","+0139,1","99999,9","01,0000,2,1",,,,"99999,9,10069,1","SYN058AAXX  15224 07016 36/// ///// 10170 20139 30069 333 60005;",
"07016099999","2010-08-15T23:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0165,1","+0121,1","99999,9","01,0000,2,1",,,,"99999,9,10065,1","SYN058AAXX  15234 07016 36/// ///// 10165 20121 30065 333 60005;",
"07016099999","2010-08-16T00:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0161,1","+0117,1","99999,9",,,,,"99999,9,10061,1","SYN048AAXX  16004 07016 36/// ///// 10161 20117 30061;",
"07016099999","2010-08-16T01:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0155,1","+0115,1","99999,9","01,0000,2,1",,,,"99999,9,10060,1","SYN058AAXX  16014 07016 36/// ///// 10155 20115 30060 333 60005;",
"07016099999","2010-08-16T02:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0152,1","+0114,1","99999,9","01,0000,2,1",,,,"99999,9,10053,1","SYN058AAXX  16024 07016 36/// ///// 10152 20114 30053 333 60005;",
"07016099999","2010-08-16T03:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0150,1","+0121,1","99999,9","03,0000,9,1",,,,"99999,9,10049,1","SYN068AAXX  16034 07016 36/// ///// 10150 20121 30049 333 60007 555 60005;",
"07016099999","2010-08-16T04:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0149,1","+0117,1","99999,9","01,0000,2,1",,,,"99999,9,10049,1","SYN058AAXX  16044 07016 36/// ///// 10149 20117 30049 333 60005;",
"07016099999","2010-08-16T05:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0147,1","+0122,1","99999,9","01,0000,2,1",,,,"99999,9,10048,1","SYN058AAXX  16054 07016 36/// ///// 10147 20122 30048 333 60005;",
"07016099999","2010-08-16T06:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0145,1","+0120,1","99999,9","24,0028,9,1",,,"999,N,+0145,1","99999,9,10046,1","SYN074AAXX  16064 07016 36/// ///// 10145 20120 30046 333 20145 70028 555 60005;",
"07016099999","2010-08-16T07:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0147,1","+0124,1","99999,9","01,0000,2,1",,,,"99999,9,10045,1","SYN058AAXX  16074 07016 36/// ///// 10147 20124 30045 333 60005;",
"07016099999","2010-08-16T08:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0147,1","+0124,1","99999,9","01,0000,2,1",,,,"99999,9,10049,1","SYN058AAXX  16084 07016 36/// ///// 10147 20124 30049 333 60005;",
"07016099999","2010-08-16T09:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0149,1","+0117,1","99999,9","03,0000,9,1",,,,"99999,9,10049,1","SYN068AAXX  16094 07016 36/// ///// 10149 20117 30049 333 60007 555 60005;",
"07016099999","2010-08-16T10:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0147,1","+0113,1","99999,9","01,0000,2,1",,,,"99999,9,10049,1","SYN058AAXX  16104 07016 36/// ///// 10147 20113 30049 333 60005;",
"07016099999","2010-08-16T11:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0160,1","+0116,1","99999,9","01,0000,2,1",,,,"99999,9,10054,1","SYN058AAXX  16114 07016 36/// ///// 10160 20116 30054 333 60005;",
"07016099999","2010-08-16T12:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0172,1","+0125,1","99999,9",,,,,"99999,9,10053,1","SYN048AAXX  16124 07016 36/// ///// 10172 20125 30053;",
"07016099999","2010-08-16T13:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0176,1","+0131,1","99999,9","01,0000,2,1",,,,"99999,9,10052,1","SYN058AAXX  16134 07016 36/// ///// 10176 20131 30052 333 60005;",
"07016099999","2010-08-16T14:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0196,1","+0144,1","99999,9","01,0000,2,1",,,,"99999,9,10051,1","SYN058AAXX  16144 07016 36/// ///// 10196 20144 30051 333 60005;",
"07016099999","2010-08-16T15:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0196,1","+0153,1","99999,9","03,0000,9,1",,,,"99999,9,10050,1","SYN068AAXX  16154 07016 36/// ///// 10196 20153 30050 333 60007 555 60005;",
"07016099999","2010-08-16T16:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0197,1","+0149,1","99999,9","01,0000,2,1",,,,"99999,9,10049,1","SYN058AAXX  16164 07016 36/// ///// 10197 20149 30049 333 60005;",
"07016099999","2010-08-16T17:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0188,1","+0147,1","99999,9","01,0000,2,1",,,,"99999,9,10045,1","SYN058AAXX  16174 07016 36/// ///// 10188 20147 30045 333 60005;",
"07016099999","2010-08-16T18:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0178,1","+0141,1","99999,9",,,,"999,M,+0199,1","99999,9,10043,1","SYN068AAXX  16184 07016 36/// ///// 10178 20141 30043 333 10199 555 60005;",
"07016099999","2010-08-16T19:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0172,1","+0145,1","99999,9","01,0000,2,1",,,,"99999,9,10044,1","SYN058AAXX  16194 07016 36/// ///// 10172 20145 30044 333 60005;",
"07016099999","2010-08-16T20:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0170,1","+0146,1","99999,9","01,0000,2,1",,,,"99999,9,10045,1","SYN058AAXX  16204 07016 36/// ///// 10170 20146 30045 333 60005;",
"07016099999","2010-08-16T21:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0169,1","+0147,1","99999,9","03,0000,9,1",,,,"99999,9,10045,1","SYN068AAXX  16214 07016 36/// ///// 10169 20147 30045 333 60007 555 60005;",
"07016099999","2010-08-16T22:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0168,1","+0150,1","99999,9","01,0000,2,1",,,,"99999,9,10044,1","SYN058AAXX  16224 07016 36/// ///// 10168 20150 30044 333 60005;",
"07016099999","2010-08-16T23:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0169,1","+0149,1","99999,9","01,0000,2,1",,,,"99999,9,10042,1","SYN058AAXX  16234 07016 36/// ///// 10169 20149 30042 333 60005;",
"07016099999","2010-08-17T00:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0171,1","+0149,1","99999,9",,,,,"99999,9,10043,1","SYN048AAXX  17004 07016 36/// ///// 10171 20149 30043;",
"07016099999","2010-08-17T01:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0170,1","+0145,1","99999,9","01,0000,2,1",,,,"99999,9,10038,1","SYN058AAXX  17014 07016 36/// ///// 10170 20145 30038 333 60005;",
"07016099999","2010-08-17T02:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0169,1","+0145,1","99999,9","01,0000,2,1",,,,"99999,9,10034,1","SYN058AAXX  17024 07016 36/// ///// 10169 20145 30034 333 60005;",
"07016099999","2010-08-17T03:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0164,1","+0151,1","99999,9","03,0000,9,1",,,,"99999,9,10032,1","SYN068AAXX  17034 07016 36/// ///// 10164 20151 30032 333 60007 555 60005;",
"07016099999","2010-08-17T04:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0163,1","+0150,1","99999,9","01,0000,2,1",,,,"99999,9,10032,1","SYN058AAXX  17044 07016 36/// ///// 10163 20150 30032 333 60005;",
"07016099999","2010-08-17T05:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0160,1","+0142,1","99999,9","01,0000,2,1",,,,"99999,9,10030,1","SYN058AAXX  17054 07016 36/// ///// 10160 20142 30030 333 60005;",
"07016099999","2010-08-17T06:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0159,1","+0134,1","99999,9","24,0000,9,1",,,"999,N,+0159,1","99999,9,10031,1","SYN074AAXX  17064 07016 36/// ///// 10159 20134 30031 333 20159 70000 555 60005;",
