"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AG1","AY1","GA1","GA2","GA3","GA4","GF1","MA1","MW1","OC1","REM","EQD"
"07301399999","1990-07-31T11:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","120,1,N,0010,1","22000,1,C,N","011200,1,N,1","+0300,1","+0140,1","99999,9","2,999",,"01,1,+00600,9,08,9",,,,,"10220,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-07-31T12:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","340,1,N,0021,1","22000,1,C,N","011200,1,N,1","+0310,1","+0150,1","99999,9","2,000",,"02,1,+00750,9,08,9",,,,,"10220,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-07-31T13:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","020,1,N,0041,1","22000,1,C,N","011200,1,N,1","+0310,1","+0140,1","99999,9","2,999",,"02,1,+00780,9,08,9",,,,,"10220,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-07-31T14:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","350,1,N,0031,1","22000,1,C,N","011200,1,N,1","+0320,1","+0130,1","99999,9","2,999",,"03,1,+00900,9,08,9",,,,,"10210,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-07-31T15:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","150,1,N,0021,1","22000,1,C,N","011200,1,N,1","+0320,1","+0120,1","99999,9","2,000",,"03,1,+00900,9,08,9",,,,,"10210,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-08-01T04:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","040,1,N,0041,1","99999,1,C,Y","009900,1,N,1","+0180,1","+0140,1","99999,9","2,999",,,,,,,"10220,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-08-01T05:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","050,1,N,0041,1","99999,1,C,Y","009900,1,N,1","+0180,1","+0140,1","99999,9","2,999",,,,,,,"10220,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-08-01T07:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","060,1,N,0041,1","99999,1,C,Y","009900,1,N,1","+0230,1","+0160,1","99999,9","1,999",,,,,,,"10230,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-08-01T08:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","060,1,N,0041,1","99999,1,C,Y","009900,1,N,1","+0260,1","+0160,1","99999,9","2,999",,,,,,,"10230,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-08-01T09:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","050,1,N,0041,1","99999,1,C,Y","009900,1,N,1","+0280,1","+0160,1","99999,9","2,000",,,,,,,"10230,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-08-01T10:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","060,1,N,0051,1","99999,1,C,Y","009900,1,N,1","+0300,1","+0150,1","99999,9","1,999",,,,,,,"10230,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-08-01T13:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","070,1,N,0062,1","99999,1,C,Y","009900,1,N,1","+0320,1","+0130,1","99999,9","2,999",,,,,,,"10210,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-08-01T15:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","070,1,N,0041,1","99999,1,C,Y","009900,1,N,1","+0330,1","+0140,1","99999,9","1,000",,,,,,,"10200,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-08-02T04:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","050,1,N,0051,1","99999,1,C,Y","009900,1,N,1","+0200,1","+0140,1","99999,9","2,999",,,,,,,"10180,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-08-02T06:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","050,1,N,0051,1","99999,1,C,Y","009900,1,N,1","+0210,1","+0140,1","99999,9","2,000",,,,,,,"10190,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-08-02T07:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","060,1,N,0041,1","99999,1,C,Y","009900,1,N,1","+0240,1","+0160,1","99999,9","2,999",,,,,,,"10190,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-08-02T09:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","090,1,N,0051,1","99999,1,C,Y","009900,1,N,1","+0290,1","+0170,1","99999,9","2,000",,,,,,,"10190,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-08-02T10:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","100,1,N,0041,1","99999,1,C,Y","009900,1,N,1","+0310,1","+0170,1","99999,9","2,999",,,,,,,"10190,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-08-02T11:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","070,1,N,0062,1","99999,1,C,Y","009900,1,N,1","+0320,1","+0170,1","99999,9","2,999",,,,,,,"10180,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-08-02T12:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","100,1,N,0051,1","99999,1,C,Y","009900,1,N,1","+0320,1","+0150,1","99999,9","2,000",,,,,,,"10180,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-08-02T14:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","090,1,N,0051,1","99999,1,C,Y","009900,1,N,1","+0340,1","+0140,1","99999,9","2,999",,,,,,,"10169,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-08-02T15:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","080,1,N,0041,1","99999,1,C,Y","009900,1,N,1","+0340,1","+0140,1","99999,9","2,000",,,,,,,"10169,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-08-03T04:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","080,1,N,0021,1","99999,1,C,Y","009900,1,N,1","+0210,1","+0160,1","99999,9","2,999",,,,,,,"10190,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-08-03T05:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","060,1,N,0021,1","99999,1,C,Y","009900,1,N,1","+0200,1","+0160,1","99999,9","2,999",,,,,,,"10190,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-08-03T06:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","080,1,N,0021,1","99999,1,C,Y","009900,1,N,1","+0210,1","+0170,1","99999,9","2,000",,,,,,,"10190,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-08-03T07:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","080,1,N,0021,1","99999,1,C,Y","009900,1,N,1","+0250,1","+0170,1","99999,9","2,999",,,,,,,"10200,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-08-03T08:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","140,1,N,0041,1","99999,1,C,Y","009900,1,N,1","+0280,1","+0160,1","99999,9","2,999",,,,,,,"10200,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-08-03T10:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","160,1,N,0041,1","99999,1,C,Y","009900,1,N,1","+0320,1","+0150,1","99999,9","2,999",,,,,,,"10200,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-08-03T11:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","160,1,N,0041,1","99999,1,C,Y","009900,1,N,1","+0340,1","+0160,1","99999,9","2,999",,,,,,,"10200,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-08-03T12:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","150,1,N,0062,1","99999,1,C,Y","009900,1,N,1","+0350,1","+0150,1","99999,9","2,000",,,,,,,"10190,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-08-03T13:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","170,1,N,0062,1","99999,1,C,Y","009900,1,N,1","+0360,1","+0150,1","99999,9","2,999",,,,,,,"10190,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-08-03T14:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","170,1,N,0041,1","22000,1,C,N","011200,1,N,1","+0360,1","+0120,1","99999,9","2,999",,"01,1,+01050,9,08,9",,,,,"10190,1,99999,9",,"0098,1",,"Q01+000000PRSWM2"
"07301399999","1990-08-04T04:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","250,1,N,0031,1","99999,1,C,Y","009900,1,N,1","+0190,1","+0180,1","99999,9","2,999",,,,,,,"10200,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-08-04T06:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","080,1,N,0021,1","22000,1,C,N","006000,1,N,1","+0200,1","+0190,1","99999,9","2,000",,,,,,,"10200,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-08-04T07:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","060,1,N,0021,1","22000,1,C,N","008000,1,N,1","+0230,1","+0200,1","99999,9","2,999",,,,,,,"10200,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-08-04T08:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","100,1,N,0010,1","99999,1,C,Y","009900,1,N,1","+0270,1","+0200,1","99999,9","1,999",,,,,,,"10200,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-08-04T09:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","190,1,N,0010,1","99999,1,C,Y","009900,1,N,1","+0300,1","+0200,1","99999,9","1,000",,,,,,,"10200,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-08-04T10:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","180,1,N,0021,1","99999,1,C,Y","009900,1,N,1","+0330,1","+0200,1","99999,9","1,999",,,,,,,"10200,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-08-04T12:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","230,1,N,0031,1","99999,1,C,Y","009900,1,N,1","+0360,1","+0180,1","99999,9","2,000",,,,,,,"10200,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-08-04T14:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","280,1,N,0041,1","99999,1,C,Y","009900,1,N,1","+0370,1","+0180,1","99999,9","2,999",,,,,,,"10190,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-08-04T15:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","270,1,N,0062,1","99999,1,C,Y","009900,1,N,1","+0360,1","+0170,1","99999,9","2,000",,,,,,,"10190,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-08-05T04:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","230,1,N,0021,1","22000,1,C,N","008000,1,N,1","+0180,1","+0170,1","99999,9","2,999",,,,,,,"10190,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-08-05T05:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","180,1,N,0010,1","22000,1,C,N","005000,1,N,1","+0170,1","+0170,1","99999,9","2,999",,,,,,,"10190,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-08-05T06:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","180,1,N,0010,1","22000,1,C,N","004500,1,N,1","+0180,1","+0180,1","99999,9","2,000",,,,,,,"10190,1,99999,9","10,1",,,
"07301399999","1990-08-05T07:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","180,1,N,0021,1","22000,1,C,N","003500,1,N,1","+0200,1","+0200,1","99999,9","2,999",,"02,1,+00150,9,07,9",,,,,"10200,1,99999,9","10,1",,,
"07301399999","1990-08-05T09:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","240,1,N,0041,1","22000,1,C,N","007000,1,N,1","+0260,1","+0190,1","99999,9","2,000",,"02,1,+07500,9,00,9",,,,,"10200,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-08-05T10:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","280,1,N,0031,1","22000,1,C,N","007000,1,N,1","+0270,1","+0190,1","99999,9","2,999",,"03,1,+07500,9,00,9",,,,,"10200,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-08-05T11:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","310,1,N,0031,1","99999,1,C,Y","009900,1,N,1","+0290,1","+0180,1","99999,9","2,999",,,,,,,"10200,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-08-05T12:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","290,1,N,0021,1","99999,1,C,Y","009900,1,N,1","+0310,1","+0160,1","99999,9","2,000",,,,,,,"10190,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-08-05T14:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","260,1,N,0062,1","99999,1,C,Y","009900,1,N,1","+0330,1","+0150,1","99999,9","2,999",,,,,,,"10190,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-08-05T15:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","270,1,N,0051,1","99999,1,C,Y","009900,1,N,1","+0330,1","+0140,1","99999,9","2,000",,,,,,,"10180,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-08-06T04:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","360,1,N,0031,1","01200,1,C,N","011200,1,N,1","+0170,1","+0130,1","99999,9","2,999",,"05,1,+01200,9,05,9",,,,,"10190,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-08-06T05:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","010,1,N,0031,1","01200,1,C,N","011200,1,N,1","+0160,1","+0130,1","99999,9","2,999",,"05,1,+01200,9,05,9",,,,,"10200,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-08-06T06:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","350,1,N,0031,1","22000,1,C,N","011200,1,N,1","+0170,1","+0130,1","99999,9","2,000",,"02,1,+01050,9,05,9",,,,,"10200,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-08-06T07:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","010,1,N,0041,1","99999,1,C,Y","009900,1,N,1","+0180,1","+0140,1","99999,9","2,999",,,,,,,"10200,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-08-06T08:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","010,1,N,0041,1","99999,1,C,Y","009900,1,N,1","+0190,1","+0140,1","99999,9","2,999",,,,,,,"10210,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-08-06T09:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","030,1,N,0031,1","22000,1,C,N","011200,1,N,1","+0210,1","+0120,1","99999,9","2,000",,"04,1,+00660,9,08,9",,,,,"10210,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-08-06T10:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","030,1,N,0051,1","22000,1,C,N","011200,1,N,1","+0230,1","+0120,1","99999,9","2,999",,"03,1,+00600,9,08,9",,,,,"10210,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-08-06T12:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","030,1,N,0051,1","22000,1,C,N","011200,1,N,1","+0240,1","+0110,1","99999,9","2,000",,"02,1,+00720,9,08,9",,,,,"10200,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-08-06T14:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","040,1,N,0051,1","22000,1,C,N","011200,1,N,1","+0250,1","+0090,1","99999,9","2,999",,"01,1,+00720,9,08,9",,,,,"10200,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-08-06T15:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","040,1,N,0041,1","22000,1,C,N","011200,1,N,1","+0250,1","+0090,1","99999,9","2,000",,"01,1,+00750,9,08,9",,,,,"10190,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-08-07T04:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","040,1,N,0041,1","99999,1,C,Y","009900,1,N,1","+0120,1","+0070,1","99999,9","2,999",,,,,,,"10230,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-08-07T05:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","030,1,N,0041,1","99999,1,C,Y","009900,1,N,1","+0120,1","+0070,1","99999,9","2,999",,,,,,,"10230,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-08-07T06:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","030,1,N,0041,1","99999,1,C,Y","009900,1,N,1","+0130,1","+0080,1","99999,9","2,000",,,,,,,"10240,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-08-07T07:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","040,1,N,0051,1","99999,1,C,Y","009900,1,N,1","+0160,1","+0080,1","99999,9","2,999",,,,,,,"10251,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-08-07T08:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","060,1,N,0051,1","99999,1,C,Y","009900,1,N,1","+0180,1","+0080,1","99999,9","2,999",,,,,,,"10251,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-08-07T09:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","060,1,N,0062,1","99999,1,C,Y","009900,1,N,1","+0190,1","+0070,1","99999,9","2,000",,,,,,,"10251,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-08-07T10:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","060,1,N,0072,1","06600,1,C,N","011200,1,N,1","+0200,1","+0070,1","99999,9","2,999",,"01,1,+00840,9,08,9","06,1,+06600,9,00,9",,,,"10240,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-08-07T11:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","060,1,N,0072,1","22000,1,C,N","011200,1,N,1","+0220,1","+0060,1","99999,9","2,999",,"01,1,+00960,9,08,9","04,1,+06600,9,00,9",,,,"10240,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-08-07T12:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","050,1,N,0072,1","06000,1,C,N","011200,1,N,1","+0230,1","+0030,1","99999,9","2,000",,"01,1,+01020,9,08,9","06,1,+06000,9,00,9",,,,"10240,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-08-07T13:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","050,1,N,0041,1","06000,1,C,N","011200,1,N,1","+0240,1","+0040,1","99999,9","2,999",,"01,1,+01020,9,08,9","05,1,+06000,9,00,9",,,,"10230,1,99999,9",,"0098,1",,"Q01+000000PRSWM2"
"07301399999","1990-08-07T14:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","060,1,N,0072,1","22000,1,C,N","011200,1,N,1","+0240,1","+0030,1","99999,9","2,999",,"01,1,+01140,9,08,9",,,,,"10230,1,99999,9",,"0129,1",,"Q01+000000PRSWM2"
"07301399999","1990-08-07T15:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","030,1,N,0031,1","22000,1,C,N","011200,1,N,1","+0240,1","+0040,1","99999,9","2,000",,"01,1,+01140,9,08,9",,,,,"10230,1,99999,9",,"0108,1",,"Q01+000000PRSWM2"
"07301399999","1990-08-08T04:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","050,1,N,0041,1","99999,1,C,Y","009900,1,N,1","+0120,1","+0070,1","99999,9","1,999",,,,,,,"10240,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-08-08T05:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","050,1,N,0021,1","99999,1,C,Y","009900,1,N,1","+0110,1","+0080,1","99999,9","1,999",,,,,,,"10240,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-08-08T06:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","040,1,N,0021,1","99999,1,C,Y","009900,1,N,1","+0130,1","+0080,1","99999,9","2,000",,,,,,,"10251,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-08-08T07:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","040,1,N,0041,1","99999,1,C,Y","009900,1,N,1","+0150,1","+0090,1","99999,9","2,999",,,,,,,"10261,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-08-08T08:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","070,1,N,0021,1","99999,1,C,Y","009900,1,N,1","+0180,1","+0090,1","99999,9","2,999",,,,,,,"10261,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-08-08T09:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","050,1,N,0021,1","99999,1,C,Y","009900,1,N,1","+0210,1","+0100,1","99999,9","2,000",,,,,,,"10261,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-08-08T10:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","040,1,N,0021,1","22000,1,C,N","011200,1,N,1","+0220,1","+0060,1","99999,9","2,999",,"01,1,+00990,9,08,9",,,,,"10261,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-08-08T11:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","110,1,N,0021,1","22000,1,C,N","011200,1,N,1","+0230,1","+0080,1","99999,9","1,999",,"01,1,+01200,9,08,9",,,,,"10251,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-08-08T12:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","080,1,N,0031,1","99999,1,C,Y","009900,1,N,1","+0240,1","+0060,1","99999,9","2,000",,,,,,,"10251,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-08-08T13:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","230,1,N,0010,1","99999,1,C,Y","009900,1,N,1","+0250,1","+0060,1","99999,9","2,999",,,,,,,"10251,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-08-08T15:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","080,1,N,0031,1","99999,1,C,Y","009900,1,N,1","+0260,1","+0060,1","99999,9","2,000",,,,,,,"10240,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-08-09T04:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","050,1,N,0041,1","99999,1,C,Y","009900,1,N,1","+0130,1","+0070,1","99999,9","2,999",,,,,,,"10240,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-08-09T05:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","040,1,N,0031,1","99999,1,C,Y","009900,1,N,1","+0120,1","+0070,1","99999,9","2,999",,,,,,,"10240,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-08-09T08:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","070,1,N,0021,1","99999,1,C,Y","009900,1,N,1","+0210,1","+0090,1","99999,9","2,999",,,,,,,"10251,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
